id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20051605,Guest Suite in Centrally Located House,2515277,Jonathan,,Dovercourt-Wallace Emerson-Junction,43.6672,-79.4219,Private room,65,3,18,2019-09-16,0.47,1,179
20054299,"Clean, Comfortable Condo in Unbeatable Location!",142489671,Ryan,,Waterfront Communities-The Island,43.64185,-79.39775,Entire home/apt,155,2,11,2018-08-19,0.28,1,0
20054757,Enjoy shared accommodation(Females Only),142494354,Dawn,,Flemingdon Park,43.71528,-79.32987,Private room,53,3,20,2018-11-16,0.54,1,0
20055087,Uptown Bedroom,45370867,Alison & Russell,,Leaside-Bennington,43.71481,-79.36276,Private room,69,1,107,2019-12-25,2.70,2,111
20055761,Luxury living. Downtown condo Breathtaking views!,10044295,Denis,,North St.James Town,43.66737,-79.37505,Entire home/apt,130,3,26,2020-01-07,0.69,1,283
20055838,"Bright Apt: Free Street Parking, Wifi & Cable",142506699,Allen & Tatanya,,Woodbine-Lumsden,43.69582,-79.30894,Entire home/apt,70,3,49,2020-10-10,1.26,1,110
20056907,Ultra comfy 1 bedroom (lower level),236871242,Bill,,Moss Park,43.66308,-79.37153,Entire home/apt,85,1,31,2020-07-29,0.80,1,192
20066462,Cozy Little Italy Basement Apartment,12320296,David,,Palmerston-Little Italy,43.66063,-79.4189,Entire home/apt,90,29,93,2020-03-21,2.46,1,0
20066602,Annex - Funky Toronto Home,64225513,Gillian,,Annex,43.67445,-79.41209,Entire home/apt,397,1,4,2018-06-18,0.10,1,0
20067863,Spacious Private Room,47614482,Carl,,Waterfront Communities-The Island,43.63993,-79.39636,Private room,90,3,2,2017-10-24,0.05,1,0
20073969,Cozy 1-bedroom apartment,11726983,Laura,,Dovercourt-Wallace Emerson-Junction,43.66116,-79.4446,Entire home/apt,69,2,7,2018-09-07,0.18,1,0
20077488,NEW - Bright & Clean 2 Bedroom Sub level Suite,46580790,Haroon,,Birchcliffe-Cliffside,43.70614,-79.26076,Entire home/apt,70,28,62,2020-08-03,1.60,2,47
