id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34595621,Casetta Fiorelli,261008685,Silvia,,VII San Giovanni/Cinecittà,41.88226,12.52356,Entire home/apt,68,2,1,2019-06-18,0.06,1,17
34597903,San Giovanni Laterano Cozy Flat,260973040,Marco,,I Centro Storico,41.88767,12.50457,Entire home/apt,70,2,29,2020-09-27,1.68,1,262
34598300,King of Rome,227781920,Ivan,,VII San Giovanni/Cinecittà,41.88152,12.5093,Entire home/apt,130,2,2,2019-07-14,0.12,1,364
34599658,My House in Rome (zona centrale),261033626,Monica,,VII San Giovanni/Cinecittà,41.87793,12.51778,Entire home/apt,69,1,54,2020-09-28,3.09,1,343
34600562,STANZA PRIVATA VICINO METRO GIULIO AGRICOLA,261043991,Marcela,,VII San Giovanni/Cinecittà,41.85791,12.56104,Private room,25,1,27,2019-09-21,1.52,1,111
34615919,Romantic Rhome,34741066,Fabiana,,XIV Monte Mario,41.93974,12.43124,Entire home/apt,70,2,8,2020-01-01,0.48,1,179
34616186,Susy’s home,213021530,Ilaria,,I Centro Storico,41.89063,12.50995,Private room,30,1,74,2020-08-31,4.28,1,337
34620722,Appartamento elegante di 160 mq. vicino Vaticano,229075923,Oscar,,XIV Monte Mario,41.92133,12.43972,Entire home/apt,100,2,0,,,1,362
34621607,Casetta - little house in the heart of Rome,261193234,Fabio,,XII Monte Verde,41.88065,12.46526,Entire home/apt,49,1,27,2020-08-20,1.75,1,331
34632787,LanzieS dbl room priv bathroom with Terrace,1313071,Massimo,,XIII Aurelia,41.89919,12.4332,Private room,46,1,16,2019-12-31,0.97,3,144
34635289,iFlat | Colosseum Comfortable Apartment,23532561,IFlat,,I Centro Storico,41.8892,12.49596,Entire home/apt,60,2,34,2020-08-24,1.99,150,151
34635721,MoMo San Peter,1238041,Alessandro,,I Centro Storico,41.9069,12.45843,Entire home/apt,69,2,8,2019-12-01,0.47,4,347
34636420,GILL'S HOUSE EASY ROME,261291086,Lorenzo,,I Centro Storico,41.90212,12.50218,Entire home/apt,65,2,22,2020-01-04,1.28,1,88
34638512,Appartamento IBISCUS HOUSE,124712784,Mirian,,II Parioli/Nomentano,41.9115,12.50051,Entire home/apt,300,2,1,2019-05-19,0.06,4,364
34639917,St Peter's View - Double room with view,261331158,Martina,,XIII Aurelia,41.89934,12.45258,Private room,60,2,0,,,4,0
34640446,St Peter's View - Apartment with view,261331158,Martina,,XIII Aurelia,41.89904,12.45401,Private room,100,2,0,,,4,0
34640577,Private Flat Sanitized in Piazza Navona,51503378,Laura,,I Centro Storico,41.89932,12.46928,Entire home/apt,209,1,1,2019-06-27,0.06,32,365
34640750,Arco acetari - Il medio evo nel cuore di Roma,261337529,Azhar,,I Centro Storico,41.89524,12.47248,Entire home/apt,100,2,9,2020-02-10,0.59,1,104
34641784,St Peter's View - Superior room with balcony,261331158,Martina,,XIII Aurelia,41.89899,12.45295,Private room,90,2,0,,,4,0
34650032,Affascinante Santa Cecilia con balcone Trastevere,39373421,Ekaterina,,I Centro Storico,41.88765,12.47486,Entire home/apt,170,1,27,2020-10-10,1.57,10,335
34650118,San Silverio Luxury House,261407625,Ergys,,XIII Aurelia,41.89377,12.44956,Entire home/apt,230,2,0,,,1,365
34659978,Monti's Terrace,38995012,Lavinia,,I Centro Storico,41.89575,12.4919,Entire home/apt,70,2,19,2020-10-13,4.75,2,119
34661193,Roma San Paolo Exclusive Apartment,261495283,Massimo,,VIII Appia Antica,41.85597,12.47775,Entire home/apt,70,2,12,2020-01-23,0.82,1,102
34663367,"Standard Room, near San Pietro",258963758,Luana,,I Centro Storico,41.90507,12.46444,Private room,56,1,1,2019-06-09,0.06,4,365
34663533,"Appartamento in centro, vicino San Pietro",258963758,Luana,,I Centro Storico,41.90665,12.46647,Private room,250,1,1,2019-10-22,0.08,4,365
34663670,Anton Inn - Lovely apartament near St. Peter's,51881898,Antonino,,XIII Aurelia,41.90194,12.42658,Entire home/apt,70,2,6,2019-10-28,0.38,1,13
34663705,"Superior Room, near San Pietro",258963758,Luana,,I Centro Storico,41.90675,12.46645,Private room,67,1,0,,,4,1
34664459,TRIPLE ROOM IN PIAZZETTA DE MONTI  SUITES,257635467,Alessio,,I Centro Storico,41.89438,12.48995,Private room,97,1,1,2020-06-14,0.23,3,363
34665635,Superattico appena ristrutturato per 4-6 persone,261508312,Di Lella,,XIV Monte Mario,41.9264,12.42629,Entire home/apt,110,3,5,2020-06-16,0.32,1,141
34666262,"Double Room, Piazzetta dè Monti Suites",257635467,Alessio,,I Centro Storico,41.8943,12.49135,Private room,92,1,0,,,3,365
34666331,A few minutes from the Colosseum!!,126463018,Chiara,,VII San Giovanni/Cinecittà,41.87935,12.50336,Entire home/apt,95,3,6,2019-07-08,0.35,8,228
34666834,Casa Gadi,14185640,Filippo,,II Parioli/Nomentano,41.91204,12.50308,Entire home/apt,70,3,20,2020-08-03,1.16,2,0
34668334,"Gianicolense-San Camillo, sulla via del tram N.8",252722451,Anna,,XII Monte Verde,41.87067,12.45292,Entire home/apt,39,3,12,2020-01-02,0.69,1,352
34669119,Camera tripla a due passi dal Vaticano - cam2,256363877,Casa Tra Noi,,XIII Aurelia,41.89638,12.45214,Hotel room,75,1,0,,,10,26
34669487,Camera quadrupla-family a due passi dal Vaticano,256363877,Casa Tra Noi,,XIII Aurelia,41.89638,12.45214,Hotel room,99,1,3,2020-01-01,0.17,10,26
34670333,Domus Aurea & Colosseum - Sweet Flat x4 NEW,96122546,Ilenia & Benedetta,,I Centro Storico,41.89128,12.49889,Entire home/apt,79,2,8,2019-11-03,0.51,107,169
34670476,Camera quintupla-family a due passi dal Vaticano,256363877,Casa Tra Noi,,XIII Aurelia,41.89638,12.45214,Hotel room,115,1,2,2019-08-22,0.12,10,26
34671104,Beautiful Vatican,21160524,Gianluca,,XIII Aurelia,41.89914,12.45257,Entire home/apt,46,3,54,2020-10-11,3.14,1,337
34673546,Pompeo Apartment Rome,261561051,Gianluca,,I Centro Storico,41.90982,12.46668,Entire home/apt,68,2,0,,,1,179
34674673,Parisa triple room,65608253,Parisa,,I Centro Storico,41.89571,12.50216,Private room,60,1,3,2020-01-01,0.17,7,364
